#Digilent WaveForms Oscilloscope Acquisition
#Device Name: Discovery2
#Serial Number: SN:210321A67B3C
#Date Time: 2024-10-23 16:13:44.745
#Sample rate: 1.42857e+07Hz
#Samples: 8192
#Trigger: Source: Channel 1 Type: Edge Condition: Rising Level: 5 mV Hyst.: Auto HoldOff: 0 s
#Channel 1: Range: 20 mV/div Offset: 0 V Sample Mode: Average

Time (s),Channel 1 (V)
0.0001519503143850166,-0.004771645693738704
0.0001520203143850166,-0.00577235019629104
0.0001520903143850166,-0.004771645693738704
0.0001521603143850166,-0.005438782028773595
0.0001522303143850166,-0.006105918363808485
0.0001523003143850166,-0.005438782028773595
0.0001523703143850166,-0.00577235019629104
0.0001524403143850166,-0.00577235019629104
0.0001525103143850166,-0.00510521386125615
0.0001525803143850166,-0.004771645693738704
0.0001526503143850166,-0.00443807752622126
0.0001527203143850166,-0.003103804856151479
0.0001527903143850166,-0.002770236688634033
0.0001528603143850166,-0.003103804856151479
0.0001529303143850166,-0.002103100353599143
0.0001530003143850166,-0.001435964018564253
0.0001530703143850166,-0.0007688276835293622
0.0001531403143850167,0.0002318768190229734
0.0001532103143850166,0.0008990131540578637
0.0001532803143850166,0.001232581321575309
0.0001533503143850167,0.001566149489092754
0.0001534203143850166,0.001899717656610199
0.0001534903143850166,0.002233285824127644
0.0001535603143850167,0.002900422159162535
0.0001536303143850166,0.002233285824127644
0.0001537003143850166,0.00256685399164509
0.0001537703143850166,0.00256685399164509
0.0001538403143850166,0.001899717656610199
0.0001539103143850166,0.001566149489092754
0.0001539803143850166,0.0005654449865404186
0.0001540503143850166,0.0008990131540578637
0.0001541203143850166,-0.0001016913484944718
0.0001541903143850166,-0.001435964018564253
0.0001542603143850166,-0.001435964018564253
0.0001543303143850166,-0.002103100353599143
0.0001544003143850166,-0.002103100353599143
0.0001544703143850166,-0.003437373023668924
0.0001545403143850166,-0.004104509358703814
0.0001546103143850166,-0.00443807752622126
0.0001546803143850166,-0.00510521386125615
0.0001547503143850166,-0.005438782028773595
0.0001548203143850166,-0.005438782028773595
0.0001548903143850166,-0.006105918363808485
0.0001549603143850166,-0.006105918363808485
0.0001550303143850166,-0.006105918363808485
0.0001551003143850166,-0.00577235019629104
0.0001551703143850166,-0.00577235019629104
0.0001552403143850166,-0.004771645693738704
0.0001553103143850166,-0.004771645693738704
0.0001553803143850166,-0.004104509358703814
0.0001554503143850166,-0.003770941191186369
0.0001555203143850166,-0.003437373023668924
0.0001555903143850166,-0.002103100353599143
0.0001556603143850166,-0.001769532186081698
0.0001557303143850166,-0.001102395851046807
0.0001558003143850166,-0.000435259516011917
0.0001558703143850166,-0.0001016913484944718
0.0001559403143850166,0.0005654449865404186
0.0001560103143850166,0.0005654449865404186
0.0001560803143850166,0.001566149489092754
0.0001561503143850166,0.001899717656610199
0.0001562203143850166,0.002233285824127644
0.0001562903143850166,0.002233285824127644
0.0001563603143850166,0.001899717656610199
0.0001564303143850166,0.001899717656610199
0.0001565003143850166,0.001899717656610199
0.0001565703143850166,0.001566149489092754
0.0001566403143850166,0.0005654449865404186
0.0001567103143850166,0.001232581321575309
0.0001567803143850166,0.0002318768190229734
0.0001568503143850167,-0.0007688276835293622
0.0001569203143850166,-0.0007688276835293622
0.0001569903143850166,-0.002436668521116588
0.0001570603143850167,-0.002103100353599143
0.0001571303143850166,-0.003103804856151479
0.0001572003143850166,-0.003103804856151479
0.0001572703143850167,-0.003437373023668924
0.0001573403143850166,-0.003770941191186369
0.0001574103143850166,-0.004104509358703814
0.0001574803143850167,-0.00443807752622126
0.0001575503143850166,-0.00443807752622126
0.0001576203143850166,-0.00577235019629104
0.0001576903143850167,-0.00577235019629104
0.0001577603143850166,-0.005438782028773595
0.0001578303143850166,-0.00510521386125615
0.0001579003143850167,-0.005438782028773595
0.0001579703143850166,-0.00510521386125615
0.0001580403143850166,-0.004771645693738704
0.0001581103143850167,-0.00510521386125615
0.0001581803143850166,-0.003770941191186369
0.0001582503143850166,-0.003437373023668924
0.0001583203143850167,-0.003103804856151479
0.0001583903143850166,-0.002103100353599143
0.0001584603143850166,-0.001769532186081698
0.0001585303143850167,-0.001102395851046807
0.0001586003143850166,-0.0001016913484944718
0.0001586703143850166,-0.0001016913484944718
0.0001587403143850167,0.0002318768190229734
0.0001588103143850166,0.0005654449865404186
0.0001588803143850166,0.001566149489092754
0.0001589503143850167,0.001899717656610199
0.0001590203143850166,0.002233285824127644
0.0001590903143850166,0.001566149489092754
0.0001591603143850167,0.002233285824127644
0.0001592303143850166,0.001899717656610199
0.0001593003143850166,0.001566149489092754
0.0001593703143850167,0.001232581321575309
0.0001594403143850166,0.001232581321575309
0.0001595103143850166,0.0008990131540578637
0.0001595803143850167,0.0002318768190229734
0.0001596503143850166,-0.0007688276835293622
0.0001597203143850166,-0.001102395851046807
0.0001597903143850166,-0.001102395851046807
0.0001598603143850166,-0.001769532186081698
0.0001599303143850166,-0.002770236688634033
0.0001600003143850166,-0.003770941191186369
0.0001600703143850166,-0.003103804856151479
0.0001601403143850166,-0.004104509358703814
0.0001602103143850166,-0.004771645693738704
0.0001602803143850166,-0.005438782028773595
0.0001603503143850166,-0.00510521386125615
0.0001604203143850166,-0.00510521386125615
0.0001604903143850166,-0.00510521386125615
0.0001605603143850166,-0.005438782028773595
0.0001606303143850166,-0.00577235019629104
0.0001607003143850166,-0.00510521386125615
0.0001607703143850166,-0.004771645693738704
0.0001608403143850166,-0.004771645693738704
0.0001609103143850166,-0.003770941191186369
0.0001609803143850166,-0.003437373023668924
0.0001610503143850166,-0.003103804856151479
0.0001611203143850166,-0.002436668521116588
0.0001611903143850166,-0.001435964018564253
0.0001612603143850166,-0.0007688276835293622
0.0001613303143850166,-0.000435259516011917
0.0001614003143850166,0.0002318768190229734
0.0001614703143850166,0.0002318768190229734
0.0001615403143850166,0.001232581321575309
0.0001616103143850166,0.0008990131540578637
0.0001616803143850166,0.001566149489092754
0.0001617503143850166,0.001232581321575309
0.0001618203143850166,0.001899717656610199
0.0001618903143850166,0.001566149489092754
0.0001619603143850166,0.001899717656610199
0.0001620303143850166,0.001566149489092754
0.0001621003143850166,0.001566149489092754
0.0001621703143850166,0.0005654449865404186
0.0001622403143850166,0.0005654449865404186
0.0001623103143850166,-0.000435259516011917
0.0001623803143850166,-0.0001016913484944718
0.0001624503143850166,-0.0007688276835293622
0.0001625203143850166,-0.001102395851046807
0.0001625903143850166,-0.001769532186081698
0.0001626603143850166,-0.002103100353599143
0.0001627303143850166,-0.003103804856151479
0.0001628003143850166,-0.003103804856151479
0.0001628703143850166,-0.003437373023668924
0.0001629403143850166,-0.00443807752622126
0.0001630103143850166,-0.004771645693738704
0.0001630803143850166,-0.00443807752622126
0.0001631503143850166,-0.004104509358703814
0.0001632203143850166,-0.00510521386125615
0.0001632903143850166,-0.004771645693738704
0.0001633603143850166,-0.00510521386125615
0.0001634303143850166,-0.003770941191186369
0.0001635003143850166,-0.004104509358703814
0.0001635703143850166,-0.003770941191186369
0.0001636403143850166,-0.003437373023668924
0.0001637103143850166,-0.002770236688634033
0.0001637803143850166,-0.002436668521116588
0.0001638503143850166,-0.002103100353599143
0.0001639203143850166,-0.001102395851046807
0.0001639903143850166,-0.000435259516011917
0.0001640603143850166,-0.000435259516011917
0.0001641303143850166,0.0005654449865404186
0.0001642003143850166,0.0008990131540578637
0.0001642703143850166,0.001232581321575309
0.0001643403143850166,0.001566149489092754
0.0001644103143850166,0.001899717656610199
0.0001644803143850166,0.001899717656610199
0.0001645503143850167,0.001899717656610199
0.0001646203143850166,0.001899717656610199
0.0001646903143850166,0.002233285824127644
0.0001647603143850167,0.001566149489092754
0.0001648303143850166,0.002233285824127644
0.0001649003143850166,0.001899717656610199
0.0001649703143850167,0.0008990131540578637
0.0001650403143850166,0.0008990131540578637
0.0001651103143850166,0.0002318768190229734
0.0001651803143850167,-0.001102395851046807
0.0001652503143850166,-0.002103100353599143
0.0001653203143850166,-0.001769532186081698
0.0001653903143850167,-0.001769532186081698
0.0001654603143850166,-0.002436668521116588
0.0001655303143850166,-0.003103804856151479
0.0001656003143850167,-0.003437373023668924
0.0001656703143850166,-0.003770941191186369
0.0001657403143850166,-0.004771645693738704
0.0001658103143850166,-0.005438782028773595
0.0001658803143850166,-0.00510521386125615
0.0001659503143850166,-0.00510521386125615
0.0001660203143850166,-0.00510521386125615
0.0001660903143850166,-0.005438782028773595
0.0001661603143850166,-0.004771645693738704
0.0001662303143850166,-0.00443807752622126
0.0001663003143850166,-0.003770941191186369
0.0001663703143850166,-0.003770941191186369
0.0001664403143850166,-0.003103804856151479
0.0001665103143850166,-0.002770236688634033
0.0001665803143850166,-0.002103100353599143
0.0001666503143850166,-0.001769532186081698
0.0001667203143850166,-0.001102395851046807
0.0001667903143850166,-0.0007688276835293622
0.0001668603143850166,-0.0007688276835293622
0.0001669303143850166,0.0002318768190229734
0.0001670003143850166,0.0005654449865404186
0.0001670703143850166,0.0008990131540578637
0.0001671403143850166,0.001232581321575309
0.0001672103143850166,0.001566149489092754
0.0001672803143850166,0.0008990131540578637
0.0001673503143850166,0.001566149489092754
0.0001674203143850166,0.0008990131540578637
0.0001674903143850166,0.001232581321575309
0.0001675603143850166,0.001232581321575309
0.0001676303143850166,0.0002318768190229734
0.0001677003143850166,-0.0001016913484944718
0.0001677703143850166,0.0002318768190229734
0.0001678403143850166,-0.001102395851046807
0.0001679103143850166,-0.001102395851046807
0.0001679803143850166,-0.001435964018564253
0.0001680503143850166,-0.002436668521116588
0.0001681203143850166,-0.002770236688634033
0.0001681903143850166,-0.002436668521116588
0.0001682603143850166,-0.003437373023668924
0.0001683303143850166,-0.003770941191186369
0.0001684003143850166,-0.004104509358703814
0.0001684703143850166,-0.004771645693738704
0.0001685403143850166,-0.00443807752622126
0.0001686103143850166,-0.004771645693738704
0.0001686803143850166,-0.004771645693738704
0.0001687503143850166,-0.004771645693738704
0.0001688203143850166,-0.00510521386125615
0.0001688903143850166,-0.004771645693738704
0.0001689603143850166,-0.004104509358703814
0.0001690303143850166,-0.004104509358703814
0.0001691003143850166,-0.003770941191186369
0.0001691703143850166,-0.004104509358703814
0.0001692403143850166,-0.002436668521116588
0.0001693103143850166,-0.003103804856151479
0.0001693803143850166,-0.001769532186081698
0.0001694503143850166,-0.001435964018564253
0.0001695203143850166,-0.001435964018564253
0.0001695903143850166,-0.000435259516011917
0.0001696603143850166,0.0005654449865404186
